LocationName,Measure,Stroke_Rate_%_by_tract,Stroke_Low_Confidence_Limit,Stroke_High_Confidence_Limit
13089023426,Stroke among adults aged >=18 years,3.5,3.1,4
13089023209,Stroke among adults aged >=18 years,3.3,2.9,3.9
13089021301,Stroke among adults aged >=18 years,2.1,1.9,2.3
13095011300,Stroke among adults aged >=18 years,5.7,5,6.4
13119890200,Stroke among adults aged >=18 years,3.6,3.2,3.9
13089023314,Stroke among adults aged >=18 years,3.6,3.2,4.1
13095010401,Stroke among adults aged >=18 years,2.9,2.6,3.2
13121008302,Stroke among adults aged >=18 years,7.3,6.1,8.7
13117130603,Stroke among adults aged >=18 years,1.5,1.3,1.6
13089023423,Stroke among adults aged >=18 years,2.7,2.5,3
13089021912,Stroke among adults aged >=18 years,3.1,2.7,3.6
13113140306,Stroke among adults aged >=18 years,2.5,2.2,2.8
13095010500,Stroke among adults aged >=18 years,4.8,4.3,5.3
13121003200,Stroke among adults aged >=18 years,1,0.9,1.1
13097080403,Stroke among adults aged >=18 years,3,2.7,3.2
13097080508,Stroke among adults aged >=18 years,2.7,2.4,3
13089021813,Stroke among adults aged >=18 years,1.5,1.3,1.7
13089021308,Stroke among adults aged >=18 years,2.7,2.4,3
13089021806,Stroke among adults aged >=18 years,2.9,2.6,3.2
13087970800,Stroke among adults aged >=18 years,5.2,4.8,5.8
13097080505,Stroke among adults aged >=18 years,2.9,2.6,3.2
13105000300,Stroke among adults aged >=18 years,4.6,4.1,5.1
13121003000,Stroke among adults aged >=18 years,1.2,1,1.4
13105000200,Stroke among adults aged >=18 years,4.3,3.8,4.8
13111050300,Stroke among adults aged >=18 years,3.3,2.9,3.6
13089023802,Stroke among adults aged >=18 years,3.6,3.2,4
13113140307,Stroke among adults aged >=18 years,1.9,1.7,2.1
13101880200,Stroke among adults aged >=18 years,3.4,3,3.8
13101880100,Stroke among adults aged >=18 years,3,2.8,3.4
13089021218,Stroke among adults aged >=18 years,1.8,1.6,2
13121005200,Stroke among adults aged >=18 years,1.5,1.3,1.7
13097080510,Stroke among adults aged >=18 years,2.8,2.5,3.1
13089020802,Stroke among adults aged >=18 years,3.5,3,4.1
13097080506,Stroke among adults aged >=18 years,3.7,3.3,4.3
13121008700,Stroke among adults aged >=18 years,4.8,4.1,5.5
13089021209,Stroke among adults aged >=18 years,2.2,2,2.5
13121007001,Stroke among adults aged >=18 years,5.8,5.1,6.6
13121002400,Stroke among adults aged >=18 years,5.7,4.9,6.6
13089021202,Stroke among adults aged >=18 years,2.1,1.9,2.4
13099090500,Stroke among adults aged >=18 years,5.4,4.9,5.9
13121001002,Stroke among adults aged >=18 years,0.7,0.6,0.8
13117130613,Stroke among adults aged >=18 years,2.2,1.9,2.5
13121002600,Stroke among adults aged >=18 years,4.1,3.5,4.7
13089021805,Stroke among adults aged >=18 years,2.9,2.5,3.4
13105000100,Stroke among adults aged >=18 years,4.5,4.1,5
13111050200,Stroke among adults aged >=18 years,4.2,3.8,4.6
13109970300,Stroke among adults aged >=18 years,4.8,4.4,5.2
13117130104,Stroke among adults aged >=18 years,2.4,2.1,2.7
13089021210,Stroke among adults aged >=18 years,2.4,2.1,2.7
13089021911,Stroke among adults aged >=18 years,3.1,2.7,3.5
13115000201,Stroke among adults aged >=18 years,3,2.6,3.4
13089021603,Stroke among adults aged >=18 years,2,1.8,2.4
13095011600,Stroke among adults aged >=18 years,3.9,3.5,4.4
13115000202,Stroke among adults aged >=18 years,2.8,2.5,3.2
13087970300,Stroke among adults aged >=18 years,4.2,3.8,4.6
13089021604,Stroke among adults aged >=18 years,2.4,2.1,2.7
13089021414,Stroke among adults aged >=18 years,1.7,1.6,2
13115001702,Stroke among adults aged >=18 years,4.4,4,4.9
13117130201,Stroke among adults aged >=18 years,2,1.8,2.3
13089023212,Stroke among adults aged >=18 years,3.5,3.1,4
13091960100,Stroke among adults aged >=18 years,3.7,3.4,4.1
13089023411,Stroke among adults aged >=18 years,5.1,4.4,5.8
13089021303,Stroke among adults aged >=18 years,3,2.8,3.3
13089023213,Stroke among adults aged >=18 years,4.1,3.5,4.7
13117130410,Stroke among adults aged >=18 years,2.6,2.3,3
13089023101,Stroke among adults aged >=18 years,3.6,3.1,4.1
13095010700,Stroke among adults aged >=18 years,3.4,3,3.8
13121005501,Stroke among adults aged >=18 years,3.3,2.9,3.8
13089023410,Stroke among adults aged >=18 years,4,3.5,4.6
13113140305,Stroke among adults aged >=18 years,2.6,2.3,2.9
13089021416,Stroke among adults aged >=18 years,1.3,1.1,1.4
13103030203,Stroke among adults aged >=18 years,2.7,2.5,3
13121001201,Stroke among adults aged >=18 years,1.4,1.3,1.6
13089023427,Stroke among adults aged >=18 years,4,3.4,4.7
13081010300,Stroke among adults aged >=18 years,4.3,3.8,4.7
13115000300,Stroke among adults aged >=18 years,1.4,1.2,1.5
13103030100,Stroke among adults aged >=18 years,3.1,2.8,3.4
13081010202,Stroke among adults aged >=18 years,4.4,4,4.8
13095000800,Stroke among adults aged >=18 years,5.6,5,6.3
13121006602,Stroke among adults aged >=18 years,5.7,5,6.5
13121008500,Stroke among adults aged >=18 years,5.5,4.8,6.4
13089023422,Stroke among adults aged >=18 years,3.4,3.1,3.8
13089021217,Stroke among adults aged >=18 years,2.3,2,2.6
13103030402,Stroke among adults aged >=18 years,2.5,2.2,2.8
13097080304,Stroke among adults aged >=18 years,3.4,3,3.8
13095010402,Stroke among adults aged >=18 years,3.8,3.4,4.3
13097080507,Stroke among adults aged >=18 years,2.8,2.5,3.2
13095000502,Stroke among adults aged >=18 years,3.5,3,4.1
13087970400,Stroke among adults aged >=18 years,4.8,4.3,5.3
13095011400,Stroke among adults aged >=18 years,6.9,6,7.9
13089021417,Stroke among adults aged >=18 years,1.7,1.6,1.9
13089023603,Stroke among adults aged >=18 years,5.2,4.5,6
13095010302,Stroke among adults aged >=18 years,5.3,4.6,5.9
13097080511,Stroke among adults aged >=18 years,2.3,2.1,2.6
13095000400,Stroke among adults aged >=18 years,3.6,3.1,4.1
13117130404,Stroke among adults aged >=18 years,1.5,1.3,1.7
13089023428,Stroke among adults aged >=18 years,3.5,3,4
13089023602,Stroke among adults aged >=18 years,5.5,4.7,6.3
13089022302,Stroke among adults aged >=18 years,2.1,1.8,2.5
13095001500,Stroke among adults aged >=18 years,6.8,5.9,7.7
13099090400,Stroke among adults aged >=18 years,4.8,4.3,5.2
13089020900,Stroke among adults aged >=18 years,3,2.6,3.5
13105000400,Stroke among adults aged >=18 years,4.8,4.3,5.4
13089021605,Stroke among adults aged >=18 years,2.1,1.9,2.3
13121006200,Stroke among adults aged >=18 years,5.1,4.5,5.8
13117130605,Stroke among adults aged >=18 years,2.3,2,2.6
13121008101,Stroke among adults aged >=18 years,6.5,5.7,7.4
13121007704,Stroke among adults aged >=18 years,4.5,3.9,5.1
13085970100,Stroke among adults aged >=18 years,3,2.7,3.4
13119890102,Stroke among adults aged >=18 years,3.8,3.5,4.2
13117130611,Stroke among adults aged >=18 years,1.9,1.6,2.2
13113140405,Stroke among adults aged >=18 years,2.8,2.4,3.2
13077170502,Stroke among adults aged >=18 years,2.6,2.3,2.9
13089021214,Stroke among adults aged >=18 years,2.4,2.1,2.7
13119890400,Stroke among adults aged >=18 years,4.5,4,4.9
13121007603,Stroke among adults aged >=18 years,7.4,6.6,8.4
13121002100,Stroke among adults aged >=18 years,3.2,2.7,3.8
13121003500,Stroke among adults aged >=18 years,3.1,2.6,3.8
13089022001,Stroke among adults aged >=18 years,2.4,2.2,2.7
13121008102,Stroke among adults aged >=18 years,5.8,5.1,6.6
13121001400,Stroke among adults aged >=18 years,1,0.8,1.1
13121000200,Stroke among adults aged >=18 years,1.6,1.4,1.8
13117130203,Stroke among adults aged >=18 years,2.2,2,2.5
13117130307,Stroke among adults aged >=18 years,2.1,1.8,2.5
13121003800,Stroke among adults aged >=18 years,1.2,1,1.4
13121008000,Stroke among adults aged >=18 years,5.6,4.9,6.4
13089023112,Stroke among adults aged >=18 years,3.2,2.8,3.6
13113140502,Stroke among adults aged >=18 years,2.7,2.4,3
13079070201,Stroke among adults aged >=18 years,3.3,3,3.6
13085970202,Stroke among adults aged >=18 years,2.7,2.3,3.2
13117130202,Stroke among adults aged >=18 years,2.1,1.8,2.3
13089021215,Stroke among adults aged >=18 years,1.3,1.2,1.5
13099090300,Stroke among adults aged >=18 years,4.9,4.4,5.4
13089023418,Stroke among adults aged >=18 years,2.8,2.4,3.2
13121008202,Stroke among adults aged >=18 years,6.7,5.8,7.7
13117130409,Stroke among adults aged >=18 years,2.8,2.5,3.2
13077170602,Stroke among adults aged >=18 years,2.1,1.8,2.4
13089021504,Stroke among adults aged >=18 years,1.9,1.7,2.2
13077170503,Stroke among adults aged >=18 years,2.5,2.3,2.8
13115001400,Stroke among adults aged >=18 years,3.3,2.8,3.7
13117130510,Stroke among adults aged >=18 years,1.7,1.5,2
13081010100,Stroke among adults aged >=18 years,5.7,5.2,6.4
13077170802,Stroke among adults aged >=18 years,2.8,2.5,3.1
13121006900,Stroke among adults aged >=18 years,2.4,2.2,2.6
13121002800,Stroke among adults aged >=18 years,1.9,1.7,2.1
13097080509,Stroke among adults aged >=18 years,2.5,2.3,2.8
13087970700,Stroke among adults aged >=18 years,4.5,4,5.1
13121008601,Stroke among adults aged >=18 years,6.6,5.7,7.5
13115001300,Stroke among adults aged >=18 years,4.2,3.7,4.7
13117130602,Stroke among adults aged >=18 years,1.6,1.4,1.9
13117130406,Stroke among adults aged >=18 years,2.2,2,2.5
13113140303,Stroke among adults aged >=18 years,2.6,2.2,2.9
13121008301,Stroke among adults aged >=18 years,7.1,6.4,7.9
13097080103,Stroke among adults aged >=18 years,2.5,2.3,2.8
13089023803,Stroke among adults aged >=18 years,4.5,3.9,5.1
13095010900,Stroke among adults aged >=18 years,4.7,4.2,5.2
13079070100,Stroke among adults aged >=18 years,5,4.6,5.5
13083040300,Stroke among adults aged >=18 years,2.7,2.4,3
13115000100,Stroke among adults aged >=18 years,3.6,3.3,4
13083040101,Stroke among adults aged >=18 years,3.5,3.1,3.9
13115001600,Stroke among adults aged >=18 years,4.9,4.4,5.5
13089021809,Stroke among adults aged >=18 years,3,2.6,3.4
13089021411,Stroke among adults aged >=18 years,1.1,1,1.3
13087970100,Stroke among adults aged >=18 years,4.2,3.8,4.5
13089023424,Stroke among adults aged >=18 years,3.5,3,3.9
13117130505,Stroke among adults aged >=18 years,2.7,2.3,3.1
13121004400,Stroke among adults aged >=18 years,4.6,4.1,5.1
13089021410,Stroke among adults aged >=18 years,2.2,2,2.5
13121001900,Stroke among adults aged >=18 years,1.7,1.5,1.9
13121007604,Stroke among adults aged >=18 years,5.1,4.4,5.8
13117130408,Stroke among adults aged >=18 years,3.3,2.8,3.9
13089020400,Stroke among adults aged >=18 years,1.2,1.1,1.4
13089021814,Stroke among adults aged >=18 years,2.6,2.3,2.8
13089022402,Stroke among adults aged >=18 years,1.4,1.2,1.5
13121004300,Stroke among adults aged >=18 years,1.7,1.4,2
13077170501,Stroke among adults aged >=18 years,2.7,2.4,3
13121001202,Stroke among adults aged >=18 years,1,0.9,1.1
13089020600,Stroke among adults aged >=18 years,2.5,2.2,2.8
13081010500,Stroke among adults aged >=18 years,3.7,3.4,4.1
13089020801,Stroke among adults aged >=18 years,2.5,2.2,3
13121008602,Stroke among adults aged >=18 years,4.2,3.7,4.7
13089020300,Stroke among adults aged >=18 years,1.5,1.3,1.8
13089021102,Stroke among adults aged >=18 years,1.8,1.6,2
13079070202,Stroke among adults aged >=18 years,4.1,3.7,4.6
13121005502,Stroke among adults aged >=18 years,5,4.3,5.7
13089023413,Stroke among adults aged >=18 years,4,3.5,4.6
13089021706,Stroke among adults aged >=18 years,2,1.8,2.3
13081010201,Stroke among adults aged >=18 years,5,4.4,5.5
13121000700,Stroke among adults aged >=18 years,2.1,1.8,2.5
13117130204,Stroke among adults aged >=18 years,2.1,1.9,2.4
13089021415,Stroke among adults aged >=18 years,1.4,1.3,1.6
13089020700,Stroke among adults aged >=18 years,2.5,2.1,2.9
13091960500,Stroke among adults aged >=18 years,4.2,3.8,4.5
13089021213,Stroke among adults aged >=18 years,2.2,1.9,2.6
13135050524,Stroke among adults aged >=18 years,3.2,2.8,3.6
13133950100,Stroke among adults aged >=18 years,4.5,4,4.9
13177020200,Stroke among adults aged >=18 years,3.8,3.5,4.2
13135050434,Stroke among adults aged >=18 years,2.1,1.9,2.3
13135050724,Stroke among adults aged >=18 years,2.4,2.1,2.6
13121010513,Stroke among adults aged >=18 years,3,2.7,3.3
13159010100,Stroke among adults aged >=18 years,3.6,3.3,4
13157010701,Stroke among adults aged >=18 years,3.5,3.1,4
13135050415,Stroke among adults aged >=18 years,3.4,3.1,3.7
13137000500,Stroke among adults aged >=18 years,3.3,3,3.6
13175950201,Stroke among adults aged >=18 years,3.4,3,3.9
13167960200,Stroke among adults aged >=18 years,4.4,4,4.8
13139000201,Stroke among adults aged >=18 years,3,2.7,3.4
13139001502,Stroke among adults aged >=18 years,2.7,2.4,3.1
13163960200,Stroke among adults aged >=18 years,4.3,3.9,4.6
13129970300,Stroke among adults aged >=18 years,3.7,3.3,4
13135050421,Stroke among adults aged >=18 years,2.3,2.1,2.5
13135050424,Stroke among adults aged >=18 years,2.2,2,2.4
13165960100,Stroke among adults aged >=18 years,5.5,5,6
13143010200,Stroke among adults aged >=18 years,3.4,3.1,3.8
13175951400,Stroke among adults aged >=18 years,4,3.6,4.3
13121011303,Stroke among adults aged >=18 years,3.4,3,3.9
13153021108,Stroke among adults aged >=18 years,2,1.9,2.2
13121011416,Stroke among adults aged >=18 years,2.3,2,2.6
13135050106,Stroke among adults aged >=18 years,2.8,2.6,3.1
13169030302,Stroke among adults aged >=18 years,3.5,3.2,3.9
13175950700,Stroke among adults aged >=18 years,3.5,3.2,3.9
13135050309,Stroke among adults aged >=18 years,2,1.8,2.2
13151070111,Stroke among adults aged >=18 years,3.1,2.8,3.4
13135050216,Stroke among adults aged >=18 years,2.1,1.9,2.3
13139001002,Stroke among adults aged >=18 years,2.8,2.5,3.2
13157010103,Stroke among adults aged >=18 years,2.6,2.3,2.9
13121009404,Stroke among adults aged >=18 years,1.7,1.5,1.9
13155950100,Stroke among adults aged >=18 years,4,3.7,4.4
13151070311,Stroke among adults aged >=18 years,2.7,2.4,2.9
13135050608,Stroke among adults aged >=18 years,2.3,2.1,2.6
13139000102,Stroke among adults aged >=18 years,3.3,3,3.7
13135050543,Stroke among adults aged >=18 years,2.7,2.4,2.9
13131950300,Stroke among adults aged >=18 years,4.5,4.1,5
13153020600,Stroke among adults aged >=18 years,0.9,0.8,1
13121010303,Stroke among adults aged >=18 years,3.4,3,3.8
13135050547,Stroke among adults aged >=18 years,2.1,1.9,2.4
13139001403,Stroke among adults aged >=18 years,2.6,2.4,2.9
13153021300,Stroke among adults aged >=18 years,4.3,3.9,4.8
13135050528,Stroke among adults aged >=18 years,2.2,1.9,2.5
13139000702,Stroke among adults aged >=18 years,2.9,2.7,3.2
13135050728,Stroke among adults aged >=18 years,2.4,2.2,2.6
13135050315,Stroke among adults aged >=18 years,2.2,2,2.4
13135050709,Stroke among adults aged >=18 years,3,2.6,3.3
13135050211,Stroke among adults aged >=18 years,2.3,2,2.5
13121010603,Stroke among adults aged >=18 years,3.3,2.9,3.8
13135050433,Stroke among adults aged >=18 years,2.1,1.9,2.3
13135050523,Stroke among adults aged >=18 years,2.5,2.2,2.8
13135050715,Stroke among adults aged >=18 years,2.6,2.3,2.8
13121010120,Stroke among adults aged >=18 years,1.7,1.5,1.8
13135050109,Stroke among adults aged >=18 years,2.2,2,2.4
13135050520,Stroke among adults aged >=18 years,3.8,3.3,4.2
13139000203,Stroke among adults aged >=18 years,3.4,3,3.7
13135050318,Stroke among adults aged >=18 years,2.1,1.9,2.3
13161960200,Stroke among adults aged >=18 years,4.1,3.7,4.5
13135050511,Stroke among adults aged >=18 years,2.5,2.2,2.8
13135050219,Stroke among adults aged >=18 years,2.4,2.2,2.7
13167960300,Stroke among adults aged >=18 years,4.2,3.7,4.7
13175951100,Stroke among adults aged >=18 years,4,3.7,4.4
13159010200,Stroke among adults aged >=18 years,3.6,3.3,4
13135050435,Stroke among adults aged >=18 years,2.8,2.5,3.1
13179010208,Stroke among adults aged >=18 years,2,1.8,2.2
13135050537,Stroke among adults aged >=18 years,2.1,1.9,2.3
13175950400,Stroke among adults aged >=18 years,4.9,4.4,5.5
13153021400,Stroke among adults aged >=18 years,2.8,2.5,3.1
13173950100,Stroke among adults aged >=18 years,3.8,3.4,4.2
13179010204,Stroke among adults aged >=18 years,3.7,3.4,4.1
13153020800,Stroke among adults aged >=18 years,2.2,2,2.4
13165960200,Stroke among adults aged >=18 years,5,4.5,5.6
13135050530,Stroke among adults aged >=18 years,2.1,1.9,2.4
13135050712,Stroke among adults aged >=18 years,2.3,2,2.6
13121010515,Stroke among adults aged >=18 years,3.9,3.4,4.5
13153021500,Stroke among adults aged >=18 years,3.4,3.1,3.7
13153020700,Stroke among adults aged >=18 years,4.4,4,4.8
13135050544,Stroke among adults aged >=18 years,2.4,2.2,2.7
13141480300,Stroke among adults aged >=18 years,5.1,4.5,5.7
13135050531,Stroke among adults aged >=18 years,2.7,2.4,2.9
13121009502,Stroke among adults aged >=18 years,3.2,2.8,3.8
13135050317,Stroke among adults aged >=18 years,1.7,1.6,1.9
13135050105,Stroke among adults aged >=18 years,4,3.6,4.5
13135050429,Stroke among adults aged >=18 years,2.6,2.3,2.9
13157010702,Stroke among adults aged >=18 years,2.7,2.4,3
13135050730,Stroke among adults aged >=18 years,2.9,2.6,3.2
13175950100,Stroke among adults aged >=18 years,4.2,3.8,4.7
13135050541,Stroke among adults aged >=18 years,1.7,1.5,1.9
13121011625,Stroke among adults aged >=18 years,1.9,1.7,2.2
13135050527,Stroke among adults aged >=18 years,2.2,1.9,2.5
13135050727,Stroke among adults aged >=18 years,2.3,2.1,2.6
13135050605,Stroke among adults aged >=18 years,2.1,1.9,2.3
13121011306,Stroke among adults aged >=18 years,3.8,3.4,4.2
13121009200,Stroke among adults aged >=18 years,1.5,1.4,1.8
13157010703,Stroke among adults aged >=18 years,2.4,2.1,2.8
13139000600,Stroke among adults aged >=18 years,4.4,3.8,5
13177020300,Stroke among adults aged >=18 years,2.9,2.6,3.2
13139001402,Stroke among adults aged >=18 years,2.9,2.6,3.2
13121011100,Stroke among adults aged >=18 years,3.1,2.7,3.5
13135050209,Stroke among adults aged >=18 years,2.4,2.1,2.7
13121010001,Stroke among adults aged >=18 years,1.9,1.7,2.2
13145120402,Stroke among adults aged >=18 years,3,2.7,3.2
13135050610,Stroke among adults aged >=18 years,2,1.8,2.2
13139001004,Stroke among adults aged >=18 years,2.3,2.1,2.6
13121009402,Stroke among adults aged >=18 years,0.8,0.7,0.9
13147960400,Stroke among adults aged >=18 years,4.9,4.4,5.4
13121011410,Stroke among adults aged >=18 years,2.4,2.1,2.7
13147960500,Stroke among adults aged >=18 years,4.3,3.9,4.7
13151070114,Stroke among adults aged >=18 years,2.8,2.5,3.2
13175950202,Stroke among adults aged >=18 years,3.2,2.9,3.6
13137000601,Stroke among adults aged >=18 years,2.8,2.5,3
13137000100,Stroke among adults aged >=18 years,3.8,3.4,4.3
13151070404,Stroke among adults aged >=18 years,2.4,2.2,2.7
13163960300,Stroke among adults aged >=18 years,5.2,4.7,5.7
13121010119,Stroke among adults aged >=18 years,2.1,1.9,2.4
13153021000,Stroke among adults aged >=18 years,3.9,3.5,4.4
13151070113,Stroke among adults aged >=18 years,3.1,2.8,3.5
13121008902,Stroke among adults aged >=18 years,1.1,1,1.2
13135050319,Stroke among adults aged >=18 years,2.2,1.9,2.4
